Account,ISIN,Short Name,PX_LAST,CRNCY,144A_FLAG,PRVT_PLACE,AMT_Issued,EXCHANGE RATE,Issue Size (USD mil),MARKET_SECTOR_DES,MTY_TYP,Bond Type,CPN_TYP,CPN_TYP_adj,IS_SUBORDINATED,CAPITAL_CONTINGENT_SECURITY,IS_CD,ULT_PARENT_CNTRY_OF_RISK,CNTRY_OF_RISK,Country Classification,INDUSTRY_SECTOR,INDUSTRY_GROUP,GUARANTOR_EQY_TICKER,Issuer_Parent_Eqy_Ticker,ULT_PARENT_TICKER_EXCHANGE,Issuer Ticker to Use,RTG_SP_LT_FC_ISSUER_CREDIT,RTG_MDY_LT_FC_DEBT_RATING,RTG_MOODY_LONG_TERM,ISSUER_RTG_MOODY_0,ISSUER_RTG_SP,ISSUER_RTG_MOODY,ISSUER Lowest Rating in S&P Equivalent,RTG_SP,RTG_MOODY,RTG_SP_adj,RTG_MOODY_adj,YAS_ISPREAD_TO_GOVT,DISC_MRGN_ASK,SPREAD,CALLED,CALLED_DT,Issue Lowest Rating in S&P Equivalent,Use Issue or Issuer Rating?,Rating to Use,Rating_Ranked,IG / NIG Indicator,Maturity,"Yrs to maturity 
(Perp = 30 yrs)",Tenor Bucket,Tenor Column,Tenor_Ranked,Indicative_LTV_1 @ IM,Pass Private Placement/144A check?,Pass ABS/CDO check?,Straight Bond ≥ 40% price / Perp ≥ 50% price?,Issue Size ≥ USD 100mil for sub IG and EM bond?,Approved CCY?,Approved Country of Risk?,Floating Coupon Adjustments (+LTV%),"ZCB (-5% LTV for 5-10Y, -10% LTV for >10Y)",Subs - if issuer rating <= issue rating OR if no issue rating then -10% LTV,BB+/ B/ B-/ NR Sovereign = +5% LTV,"800-1200= -10% LTV
1000-1200= -20% LTV
>1200 - no financing",Indicative_LTV_2 @ IM,FINAL_LTV @ IM,FINAL_LTV @ MC,FINAL_LTV @ SL,FINAL_HC @ IM,FINAL_HC @ MC,FINAL_HC @ SL,Warning Comments,Ticker,Name,Private Placement/144A waiver,Issue Size Waiver,Spreads Waiver,Spreads Addon,Currency Waiver,PX_LAST,Spreads as Proxy Override,New LTV @ IM Value,Final LTV @ IM Override,New LTV @ IM Value,Deviation Type,User Comments,System HC @ MC,Difference in HC @ MC level,Deviation at HC @ MC level,Review Comments
0,XS2050914832,LOGAN GROUP CO,10.827,USD,N,N,280000000,1,280,Corp,CALLABLE,Straight,DEFAULTED,Defaulted,N,#N/A Field Not Applicable,N,GG,CN,EM,Financial,Real Estate,#N/A N/A,3380 HK,NIL,3380 HK,NR,NIL,NIL,NIL,NIL,NIL,Unrated,NR,NIL,NIL,NIL,1204148.021,#N/A Field Not Applicable,1204148.021,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,6/9/2024,0.279452055,<=1Y,1,01. <=1Y,0.4,YES,YES,NO,YES,YES,YES,0,0,0,0,No LTV - High Spreads,Defaulted,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,Apply 100% HC to be conservative,0%,1,0,0
0,XS2063279959,ALFA BANK,2.692,USD,N,N,850000000,1,850,Corp,CALLABLE,Straight,FLAT TRADING,Fixed,Y,Y,N,RU,RU,EM,Financial,Banks,#N/A Field Not Applicable,ALFB RU,NIL,ALFB RU,NR,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,WR,NIL,NIL,20301.00129,#N/A N/A,20301.00129,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,4/15/2030,6.131506849,<=7Y,7,07. <=7Y,0.3,YES,YES,NO,YES,YES,YES,0,0,-0.1,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,Apply 100% HC to be conservative,0%,1,0,0
0,XS0191754729,GAZPROM,89.51,USD,N,N,1200000000,1,1200,Corp,PUTABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,RU,RU,EM,Energy,Oil&Gas,#N/A Field Not Applicable,GAZP RM,NIL,GAZP RM,NR,NIL,NIL,NIL,NIL,NIL,Unrated,NR,WR,NIL,NIL,601.3041561,#N/A Field Not Applicable,601.3041561,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,4/28/2034,10.16986301,<=10Y+,10,10. <=10Y+,0.3,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.3,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,Apply 100% HC to be conservative,0%,1,0.315,0
0,XS1303927179,UKRAINE GOVT,27.268,USD,N,N,1307161000,1,1307.161,Govt,AT MATURITY,Straight,FLAT TRADING,Fixed,N,#N/A Field Not Applicable,N,UA,UA,EM,Government,Sovereign,#N/A Field Not Applicable,#N/A N/A,1089Z UZ,1089Z UZ,CCC,Ca,Ca,Ca,CCC,Ca,Unrated,CCC,Cau,CCC,Ca,4019.780074,#N/A Field Not Applicable,4019.780074,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,9/1/2029,5.512328767,<=6Y,6,06. <=6Y,0,YES,YES,NO,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,Apply 100% HC to be conservative,0%,1,0,0
0,XS2196334671,GAZPROM PJSC,68.442,USD,N,N,1000000000,1,1000,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,RU,RU,EM,Energy,Oil&Gas,#N/A Field Not Applicable,GAZP RM,NIL,GAZP RM,NR,NIL,NIL,NIL,NIL,NIL,Unrated,NR,WR,NIL,NIL,1104.427489,#N/A Field Not Applicable,1104.427489,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,6/29/2027,3.334246575,<=4Y,4,04. <=4Y,0.3,YES,YES,YES,YES,YES,YES,0,0,0,0,-0.2,0.1,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,Apply 100% HC to be conservative,0%,1,0.105,0
0,XS2051371222,COUNTRY GARDEN,8.351,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,DEFAULTED,Defaulted,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,2007 HK,NIL,2007 HK,NR,NIL,Ca,Ca,NIL,Ca,Unrated,NIL,NIL,NIL,NIL,27984.34875,#N/A Field Not Applicable,27984.34875,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,9/17/2025,1.553424658,<=2Y,2,02. <=2Y,0.4,YES,YES,NO,YES,YES,YES,0,0,0,0,No LTV - High Spreads,Defaulted,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,Apply 100% HC to be conservative,0%,1,0,0
0,XS2247552446,GREENTOWN CHINA,90.74,USD,N,N,450000000,1,450,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,3900 HK,NIL,3900 HK,BB-,NIL,Ba3,Ba3,BB-,Ba3,BB-,NIL,Ba3,NIL,Ba3,861.2226679,#N/A Field Not Applicable,861.2226679,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,4/29/2025,1.167123288,<=2Y,2,02. <=2Y,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,-0.1,0.6,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",#N/A,#N/A,#N/A,0
0,XS2075800743,SHUI ON DEVELOP,#N/A N/A,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,HK,CN,EM,Financial,Real Estate,272 HK,272 HK,NIL,272 HK,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,11/12/2023,-0.295890411,#N/A,Matured,#N/A,0,YES,YES,YES,YES,YES,YES,0,0,0,0,No LTV - No Spreads Data,0,0,0,0,1,1,1,"Last price #N/A, refer last price in Avaloq",0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",#N/A,#N/A,#N/A,0
0,XS2026295639,LS FINANCE 2017,98.421,USD,N,N,300000000,1,300,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,GB,HK,DM,"Consumer, Cyclical",Retail,1212 HK,#N/A N/A,NIL,1212 HK,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,382.6165572,#N/A Field Not Applicable,382.6165572,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,7/15/2024,0.378082192,<=1Y,1,01. <=1Y,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.4,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",0%,1,0.42,0
0,XS2219615957,SHUI ON DEVELOP,89.007,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,HK,CN,EM,Financial,Real Estate,272 HK,272 HK,NIL,272 HK,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,2722.943336,#N/A Field Not Applicable,2722.943336,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,8/24/2024,0.487671233,<=1Y,1,01. <=1Y,0.4,YES,YES,YES,YES,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",0%,1,0,0
0,XS2057076387,RKPF 2019 A LTD,84.025,USD,N,N,480000000,1,480,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NR,Caa1u,NIL,Caa1,3484.90421,#N/A Field Not Applicable,3484.90421,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,9/30/2024,0.589041096,<=1Y,1,01. <=1Y,0,YES,YES,YES,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",0%,1,0,0
0,XS2223762209,RKPF 2019 A LTD,55.788,USD,N,N,415588000,1,415.588,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NR,Caa1u,NIL,Caa1,4684.17955,#N/A Field Not Applicable,4684.17955,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,9/4/2025,1.517808219,<=2Y,2,02. <=2Y,0,YES,YES,YES,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",0%,1,0,0
0,XS2356173406,RKPF OVRS 2020 A,28.906,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NR,Caa1u,NIL,Caa1,6597.814275,#N/A Field Not Applicable,6597.814275,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,7/26/2026,2.408219178,<=3Y,3,03. <=3Y,0,YES,YES,NO,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,Yes,0,0,High Spreads China RE,0%,1,0,0
0,XS2352436526,LS FINANCE 2017,87.47,USD,N,N,350000000,1,350,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,GB,HK,DM,"Consumer, Cyclical",Retail,1212 HK,#N/A N/A,NIL,1212 HK,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,650.5589766,#N/A Field Not Applicable,650.5589766,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,6/18/2026,2.304109589,<=3Y,3,03. <=3Y,0.3,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.3,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",0%,1,0.315,0
0,XS1023280271,WANDA PROPERTIES,84.093,USD,N,N,600000000,1,600,Corp,CALL/SINK,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1567411D HK,NIL,1567411D HK,NR,NIL,Caa2,Caa2,NIL,Caa2,Unrated,NR,Ca,NIL,Ca,2527.241905,#N/A Field Not Applicable,2527.241905,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,12/29/2024,0.835616438,<=1Y,1,01. <=1Y,0,YES,YES,YES,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"Spreads is borderline at 1,200bps - to maintain LTV 0%",0%,1,0,0
0,XS1389118453,LI & FUNG LTD,48.375,USD,N,N,650000000,1,650,Corp,PERP/CALL,Perpetual,FIXED,Fixed,Y,#N/A Field Not Applicable,N,HK,HK,DM,"Consumer, Cyclical",Distribution/Wholesale,#N/A Field Not Applicable,#N/A N/A,NIL,#N/A N/A,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,B+,Ba3,B+,Ba3,643.184917,#N/A Field Not Applicable,643.184917,N,#N/A Field Not Applicable,B+,Use Issue rating,B+,14. B+,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,NO,YES,YES,YES,0,0,-0.1,0,0,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,Price movement hovering 50,0%,1,0,0
0,XS2268392599,NWD FINANCE(BVI),41.491,USD,N,N,700000000,1,700,Corp,PERP/CALL,Perpetual,FIXED,Fixed,N,#N/A Field Not Applicable,N,HK,HK,DM,Financial,Real Estate,17 HK,17 HK,NIL,17 HK,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,NIL,NIL,NIL,713.8643371,#N/A Field Not Applicable,713.8643371,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0.3,YES,YES,NO,YES,YES,YES,0,0,0,0,0,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,Yes,0,0,We suppress the LTV due to price now above 50,0%,1,0,0
0,XS2127855711,RKPF 2019 A LTD,66.095,USD,N,N,300000000,1,300,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NIL,Caa1u,NIL,Caa1,4852.146451,#N/A Field Not Applicable,4852.146451,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,3/5/2025,1.016438356,<=2Y,2,02. <=2Y,0,YES,YES,YES,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,Yes,0,0,High Spreads China RE,0%,1,0,0
0,XS2281039771,RKPF OVRS 2020 A,31.839,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NR,Caa1u,NIL,Caa1,7837.890721,#N/A Field Not Applicable,7837.890721,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,1/12/2026,1.873972603,<=2Y,2,02. <=2Y,0,YES,YES,NO,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,Yes,0,0,High Spreads China RE,0%,1,0,0
0,XS1635996603,RKI FIN 2017 A,19.667,USD,N,N,300000000,1,300,Corp,PERP/CALL,Perpetual,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NIL,Caa1u,NIL,Caa1,3104.776682,#N/A Field Not Applicable,3104.776682,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0,YES,YES,NO,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,Yes,0,0,High Spreads China RE,0%,1,0,0
0,XS1567389728,RKP OVERSEAS FI,21.236,USD,N,N,300000000,1,300,Corp,PERP/CALL,Perpetual,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NIL,Caa1u,NIL,Caa1,3296.897215,#N/A Field Not Applicable,3296.897215,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0,YES,YES,NO,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,Yes,0,0,High Spreads China RE,0%,1,0,0
0,XS2079096884,RKPF 2019 E LTD,25.262,USD,N,N,300000000,1,300,Corp,PERP/CALL,Perpetual,VARIABLE,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A N/A,1098 HK,NIL,1098 HK,NR,NIL,B3,B3,NIL,B3,B-,NIL,Caa1u,NIL,Caa1,3354.603865,#N/A N/A,3354.603865,N,#N/A Field Not Applicable,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A Field Not Applicable,30,<=10Y+,10,10. <=10Y+,0,YES,YES,NO,CHECK,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,0,0, ,NO,NO,NO,0,NO,0,NO,0,Yes,0,0,High Spreads China RE,0%,1,0,0
0,XS1743535491,LONGFOR HOLDINGS,53.588,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Real Estate,#N/A Field Not Applicable,960 HK,NIL,960 HK,BBB-,NIL,Ba1,Ba1,BBB-,Ba1,BB+,NIL,Ba2,NIL,Ba2,1894.790053,#N/A Field Not Applicable,1894.790053,N,#N/A Field Not Applicable,BB,Use Issue rating,BB,12. BB,NIG,1/16/2028,3.884931507,<=4Y,4,04. <=4Y,0.6,YES,YES,YES,YES,YES,YES,0,0,0,0,No LTV - High Spreads,0,0,0,0,1,1,1,,0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"No position, we will maintain LTV to 0%",#N/A,#N/A,#N/A,0
0,XS2226197429,GX FINANCIAL INV,#N/A N/A,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,CN,CN,EM,Financial,Diversified Finan Serv,GXINVZ CH,1310898D CH,NIL,GXINVZ CH,NIL,NIL,NIL,NIL,NIL,NIL,Unrated,NIL,WR,NIL,NIL,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,N,#N/A Field Not Applicable,Unrated,Use B-/B/B+ row,B-,22. Unrated,NIG,11/18/2023,-0.279452055,#N/A,Matured,#N/A,0,YES,YES,YES,YES,YES,YES,0,0,0,0,No LTV - No Spreads Data,0,0,0,0,1,1,1,"Last price #N/A, refer last price in Avaloq",0, ,NO,NO,NO,0,NO,0,NO,0,YES,0,0,"No position, we will maintain LTV to 0%",#N/A,#N/A,#N/A,0
0,USY00130RW92,ADANI PORTS AND,98.812,USD,N,N,650000000,1,650,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,"Consumer, Non-cyclical",Commercial Services,#N/A Field Not Applicable,ADSEZ IN,NIL,ADSEZ IN,BBB-,NIL,Baa3,Baa3,BBB-,Baa3,BBB-,BBB-,Baa3,BBB-,Baa3,104.9421534,#N/A Field Not Applicable,104.9421534,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,7/24/2024,0.402739726,<=1Y,1,01. <=1Y,0.9,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.9,0.9,0.927,0.9405,0.1,0.073,0.0595,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",90%,-0.827,0,0
0,XS2383328932,ADANI GREEN ENE,98.518,USD,N,N,750000000,1,750,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,Utilities,Electric,#N/A Field Not Applicable,ADANIGR IN,NIL,ADANIGR IN,NIL,NIL,Ba3,Ba3,NIL,Ba3,BB-,NIL,Ba3,NIL,Ba3,204.8594399,#N/A Field Not Applicable,204.8594399,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,9/8/2024,0.528767123,<=1Y,1,01. <=1Y,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",75%,-0.5375,0,0
0,USY00130RP42,ADANI PORTS AND,89.397,USD,N,N,750000000,1,750,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,"Consumer, Non-cyclical",Commercial Services,#N/A Field Not Applicable,ADSEZ IN,NIL,ADSEZ IN,BBB-,NIL,Baa3,Baa3,BBB-,Baa3,BBB-,BBB-,Baa3,BBB-,Baa3,247.1142374,#N/A Field Not Applicable,247.1142374,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,7/3/2029,5.347945205,<=6Y,6,06. <=6Y,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",75%,-0.5375,0,0
0,USY00130YU53,ADANI PORTS A,80.161,USD,N,N,450000000,1,450,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,"Consumer, Non-cyclical",Commercial Services,#N/A Field Not Applicable,ADSEZ IN,NIL,ADSEZ IN,BBB-,NIL,Baa3,Baa3,BBB-,Baa3,BBB-,BBB-,Baa3,BBB-,Baa3,248.2969679,#N/A Field Not Applicable,248.2969679,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,8/2/2041,17.43835616,<=10Y+,10,10. <=10Y+,0.65,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.65,0.65,0.6825,0.715,0.35,0.3175,0.285,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",65%,-0.3325,0,0
0,XS1636266832,ADANI PORTS AND,91.817,USD,N,N,500000000,1,500,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,"Consumer, Non-cyclical",Commercial Services,#N/A Field Not Applicable,ADSEZ IN,NIL,ADSEZ IN,BBB-,NIL,Baa3,Baa3,BBB-,Baa3,BBB-,BBB-,Baa3,BBB-,Baa3,226.9365341,#N/A Field Not Applicable,226.9365341,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,7/30/2027,3.419178082,<=4Y,4,04. <=4Y,0.85,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.85,0.85,0.8798,0.9095,0.15,0.1203,0.0905,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",85%,-0.7297,0,0
0,XS1854172043,ADANI GREEN/PR,99.326,USD,N,N,500000000,1,500,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,Energy,Energy-Alternate Sources,#N/A Field Not Applicable,1514593D IN,NIL,1514593D IN,NIL,NIL,Ba2,Ba2,NIL,Ba2,BB,BB-,Ba2,BB-,Ba2,196.7674953,#N/A Field Not Applicable,196.7674953,N,#N/A Field Not Applicable,BB-,Use Issue rating,BB-,13. BB-,NIG,12/10/2024,0.783561644,<=1Y,1,01. <=1Y,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",75%,-0.5375,0,0
0,XS2109438205,ADANI ELECTRICIT,85.967,USD,N,N,1000000000,1,1000,Corp,AT MATURITY,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,Utilities,Electric,#N/A Field Not Applicable,1657080D IN,NIL,1657080D IN,BBB-,NIL,Baa3,Baa3,BBB-,Baa3,BBB-,BBB-,Baa3,BBB-,Baa3,251.3176011,#N/A Field Not Applicable,251.3176011,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,2/12/2030,5.961643836,<=6Y,6,06. <=6Y,0.75,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.75,0.75,0.7875,0.825,0.25,0.2125,0.175,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",75%,-0.5375,0,0
0,XS2367109803,ADANI ELECTRICIT,83.048,USD,N,N,300000000,1,300,Corp,CALLABLE,Straight,FIXED,Fixed,N,#N/A Field Not Applicable,N,IN,IN,EM,Utilities,Electric,#N/A Field Not Applicable,1657080D IN,NIL,1657080D IN,BBB-,NIL,Baa3,Baa3,BBB-,Baa3,BBB-,NIL,Baa3,NIL,Baa3,250.9177574,#N/A Field Not Applicable,250.9177574,N,#N/A Field Not Applicable,BBB-,Use Issue rating,BBB-,10. BBB-,IG,7/22/2031,7.4,<=8Y,8,08. <=8Y,0.7,YES,YES,YES,YES,YES,YES,0,0,0,0,0,0.7,0.7,0.735,0.77,0.3,0.265,0.23,,0, ,NO,NO,NO,0,NO,0,NO,0,NO,0,0,"Due to uncertainty and volatility following the Hindenburg report, financing is cut. Kept here just in case it reappears.",70%,-0.435,0,0
